emp_no,first_name,last_name,title,from_date,to_date
206836,Guadalupe,Pfau,Staff,1993-03-22,9999-01-01
206966,Tzu,Sichman,Senior Engineer,1987-11-17,9999-01-01
207021,Jacqueline,Akaboshi,Engineer,1997-12-06,9999-01-01
207068,Zhiguo,Ariola,Senior Staff,1994-09-07,9999-01-01
207551,Baziley,Falck,Assistant Engineer,1995-02-18,9999-01-01
207204,Kellie,Schrooten,Assistant Engineer,1991-01-17,9999-01-01
207204,Kellie,Schrooten,Engineer,1991-01-17,9999-01-01
207401,Shuji,Barbanera,Senior Staff,1987-08-10,9999-01-01
207401,Shuji,Barbanera,Staff,1987-08-10,9999-01-01
207980,Remko,Vieth,Senior Staff,1990-11-22,9999-01-01
207779,Chinya,Kamble,Senior Staff,1992-05-31,9999-01-01
207980,Remko,Vieth,Staff,1990-11-22,9999-01-01
208330,Shen,Flanders,Senior Staff,1989-07-03,9999-01-01
208147,Manu,Rothenberg,Engineer,1988-12-06,9999-01-01
208147,Manu,Rothenberg,Senior Engineer,1988-12-06,9999-01-01
208330,Shen,Flanders,Staff,1989-07-03,9999-01-01
208639,Larisa,Lukaszewicz,Senior Staff,1996-10-30,9999-01-01
208653,Phillip,Schade,Engineer,1989-03-03,9999-01-01
208653,Phillip,Schade,Senior Engineer,1989-03-03,9999-01-01
208639,Larisa,Lukaszewicz,Staff,1996-10-30,9999-01-01
209101,Xinyu,Edelhoff,Senior Engineer,1997-10-26,9999-01-01
208784,Pranjal,Juneja,Senior Engineer,1985-03-21,9999-01-01
209565,Dante,Covnot,Senior Staff,1989-05-28,9999-01-01
209443,Krassimir,Garnier,Senior Staff,1998-01-26,9999-01-01
209565,Dante,Covnot,Staff,1989-05-28,9999-01-01
210449,Gino,Lagarias,Engineer,1997-06-22,9999-01-01
209712,Nimmagadda,Baak,Assistant Engineer,1987-10-30,9999-01-01
209712,Nimmagadda,Baak,Engineer,1987-10-30,9999-01-01
210017,Shalesh,Lovengreen,Senior Staff,1990-09-29,9999-01-01
210017,Shalesh,Lovengreen,Staff,1990-09-29,9999-01-01
210292,Lihong,Zeilberger,Staff,1996-04-28,9999-01-01
210752,Saniya,Stenning,Senior Staff,1986-12-10,9999-01-01
210752,Saniya,Stenning,Staff,1986-12-10,9999-01-01
211858,Domenico,Ratnaker,Engineer,1985-03-24,9999-01-01
210786,Werner,Ranze,Staff,1998-06-05,9999-01-01
211858,Domenico,Ratnaker,Senior Engineer,1985-03-24,9999-01-01
211967,Anwar,Bain,Engineer,1989-01-22,9999-01-01
211967,Anwar,Bain,Senior Engineer,1989-01-22,9999-01-01
211879,Gao,Ranze,Engineer,1994-11-24,9999-01-01
211879,Gao,Ranze,Senior Engineer,1994-11-24,9999-01-01
212361,Claudi,Stanfel,Engineer,1996-01-07,9999-01-01
212093,Leni,Henders,Senior Staff,1993-11-19,9999-01-01
212093,Leni,Henders,Staff,1993-11-19,9999-01-01
212154,Sailaja,Holburn,Senior Staff,1991-03-04,9999-01-01
212154,Sailaja,Holburn,Staff,1991-03-04,9999-01-01
212361,Claudi,Stanfel,Senior Engineer,1996-01-07,9999-01-01
213140,Tru,Danecki,Staff,1997-03-31,9999-01-01
213016,Yongmao,Fontan,Engineer,1993-07-26,9999-01-01
213016,Yongmao,Fontan,Senior Engineer,1993-07-26,9999-01-01
213384,Pranas,Narwekar,Engineer,1985-09-26,9999-01-01
213384,Pranas,Narwekar,Senior Engineer,1985-09-26,9999-01-01
213447,Armond,Perly,Engineer,1989-09-14,9999-01-01
213447,Armond,Perly,Senior Engineer,1989-09-14,9999-01-01
214391,Rayond,Klassen,Senior Staff,1993-09-11,9999-01-01
214215,Xiaoqiang,Cardazo,Senior Staff,1993-05-28,9999-01-01
214391,Rayond,Klassen,Staff,1993-09-11,9999-01-01
214427,Peer,Molberg,Engineer,1996-11-17,9999-01-01
214634,Shirish,Vickson,Engineer,1989-10-24,9999-01-01
214539,Ingmar,Kohling,Engineer,1995-04-25,9999-01-01
214634,Shirish,Vickson,Senior Engineer,1989-10-24,9999-01-01
214995,Dinkar,Hoppenstand,Engineer,1994-05-04,9999-01-01
214789,Arfst,Chepyzhov,Engineer,1989-02-06,9999-01-01
214789,Arfst,Chepyzhov,Senior Engineer,1989-02-06,9999-01-01
214866,Gopalakrishnan,Angel,Engineer,1997-07-05,9999-01-01
214866,Gopalakrishnan,Angel,Senior Engineer,1997-07-05,9999-01-01
215843,Pramod,Loncour,Senior Staff,1987-03-31,9999-01-01
215419,Flemming,Kroha,Staff,1995-01-23,9999-01-01
215629,Munehiro,Manders,Senior Staff,1987-05-18,9999-01-01
215629,Munehiro,Manders,Staff,1987-05-18,9999-01-01
215843,Pramod,Loncour,Staff,1987-03-31,9999-01-01
216502,Xiaocheng,Suermann,Engineer,1997-12-15,9999-01-01
215746,Sven,Speer,Staff,1999-07-08,9999-01-01
216054,Sahrah,Angiulli,Senior Staff,1986-07-31,9999-01-01
216054,Sahrah,Angiulli,Staff,1986-07-31,9999-01-01
216342,Aiichiro,Cromarty,Engineer,1995-06-10,9999-01-01
216342,Aiichiro,Cromarty,Senior Engineer,1995-06-10,9999-01-01
216573,Ashish,Vidya,Engineer,1989-06-16,9999-01-01
216375,Byong,Gustavson,Senior Engineer,1985-03-12,9999-01-01
216573,Ashish,Vidya,Senior Engineer,1989-06-16,9999-01-01
217080,Masami,Puoti,Senior Engineer,2000-01-21,9999-01-01
216921,Lena,Lenart,Senior Staff,1990-12-25,9999-01-01
216921,Lena,Lenart,Staff,1990-12-25,9999-01-01
217320,Abdelwaheb,Denis,Engineer,1993-09-10,9999-01-01
217026,Otmar,Engberts,Senior Staff,1993-08-16,9999-01-01
217026,Otmar,Engberts,Staff,1993-08-16,9999-01-01
217363,Horward,Marzano,Staff,1996-04-11,9999-01-01
217272,Yuchang,Eldridge,Senior Staff,1986-08-01,9999-01-01
217387,Jianhao,Molenaar,Engineer,1987-10-22,9999-01-01
217272,Yuchang,Eldridge,Staff,1986-08-01,9999-01-01
217286,Yannik,Spelt,Technique Leader,1992-09-22,9999-01-01
217387,Jianhao,Molenaar,Senior Engineer,1987-10-22,9999-01-01
218022,Mokhtar,Poupard,Technique Leader,1992-02-02,9999-01-01
217551,Panayotis,Lukaszewicz,Engineer,1989-06-06,9999-01-01
217551,Panayotis,Lukaszewicz,Senior Engineer,1989-06-06,9999-01-01
217800,Shay,Servieres,Senior Staff,1998-08-06,9999-01-01
218831,Unal,DuBourdieux,Engineer,1996-03-13,9999-01-01
218100,Jiong,Garnham,Senior Staff,1990-01-02,9999-01-01
218100,Jiong,Garnham,Staff,1990-01-02,9999-01-01
219035,Kristine,Bierman,Technique Leader,1988-05-13,9999-01-01
219047,Aemilian,Kusalik,Engineer,1987-05-27,9999-01-01
219047,Aemilian,Kusalik,Senior Engineer,1987-05-27,9999-01-01
219052,Marsal,Acton,Staff,1995-08-02,9999-01-01
219497,Moie,Zastre,Technique Leader,1991-10-11,9999-01-01
219417,Subhrajyoti,Denna,Staff,1996-07-25,9999-01-01
220029,Demos,Asser,Senior Engineer,1985-11-04,9999-01-01
219967,Susanna,Reeken,Senior Staff,1998-03-16,9999-01-01
220131,Reinhard,Slaats,Engineer,1994-06-08,9999-01-01
220418,Poorav,Laventhal,Staff,1997-08-16,9999-01-01
220131,Reinhard,Slaats,Senior Engineer,1994-06-08,9999-01-01
220611,Yuping,Babb,Senior Staff,1995-01-31,9999-01-01
220611,Yuping,Babb,Staff,1995-01-31,9999-01-01
220625,Shigenori,Deville,Technique Leader,1992-12-24,9999-01-01
220528,Sibyl,Rabehasaina,Senior Staff,1998-02-23,9999-01-01
220699,Nahid,Gyimothy,Staff,1995-08-18,9999-01-01
220582,Poornachandra,Zielinski,Senior Staff,1996-02-13,9999-01-01
220582,Poornachandra,Zielinski,Staff,1996-02-13,9999-01-01
221367,Saddek,Farris,Senior Staff,1990-11-06,9999-01-01
220799,Perla,Orlowska,Senior Engineer,1998-10-13,9999-01-01
221126,Tesuya,dAstous,Engineer,1988-11-29,9999-01-01
221126,Tesuya,dAstous,Senior Engineer,1988-11-29,9999-01-01
221369,Abdulah,Pocchiola,Engineer,1996-08-28,9999-01-01
221435,Djenana,Marrevee,Engineer,1994-02-06,9999-01-01
221435,Djenana,Marrevee,Senior Engineer,1994-02-06,9999-01-01
221973,Sangeeta,Kalefeld,Senior Staff,1990-06-06,9999-01-01
221973,Sangeeta,Kalefeld,Staff,1990-06-06,9999-01-01
222206,Stein,Uludag,Senior Staff,1988-01-30,9999-01-01
222206,Stein,Uludag,Staff,1988-01-30,9999-01-01
222770,Kazuhiko,Kushner,Senior Engineer,1995-08-01,9999-01-01
222311,Miyeon,Billingsley,Senior Engineer,1992-12-05,9999-01-01
222319,Matt,Chvatal,Senior Engineer,1994-11-09,9999-01-01
222354,Valdiodio,Schlumberger,Assistant Engineer,1993-08-07,9999-01-01
222354,Valdiodio,Schlumberger,Engineer,1993-08-07,9999-01-01
222616,Badri,Schapire,Assistant Engineer,1998-01-19,9999-01-01
224135,Annemarie,Bressoud,Engineer,1998-06-23,9999-01-01
222878,Annemarie,Zallocco,Engineer,1996-12-01,9999-01-01
222878,Annemarie,Zallocco,Senior Engineer,1996-12-01,9999-01-01
222926,Limsoon,Erol,Senior Engineer,1997-12-31,9999-01-01
222952,Gopalakrishnan,Suermann,Engineer,1991-04-30,9999-01-01
222952,Gopalakrishnan,Suermann,Senior Engineer,1991-04-30,9999-01-01
222998,Leaf,Awdeh,Senior Staff,1992-10-02,9999-01-01
222998,Leaf,Awdeh,Staff,1992-10-02,9999-01-01
223593,Hidefumi,Moehrke,Staff,1998-03-04,9999-01-01
223595,Chiranjit,Dredge,Technique Leader,1999-09-05,9999-01-01
224335,Perry,Chachaty,Engineer,1985-07-22,9999-01-01
224335,Perry,Chachaty,Senior Engineer,1985-07-22,9999-01-01
224390,True,Shobatake,Senior Staff,1996-05-17,9999-01-01
225601,Masasuke,Genin,Assistant Engineer,1994-06-25,9999-01-01
224934,George,Miake,Senior Staff,1988-01-02,9999-01-01
224934,George,Miake,Staff,1988-01-02,9999-01-01
225438,Remmert,Quaggetto,Senior Staff,1992-04-28,9999-01-01
225438,Remmert,Quaggetto,Staff,1992-04-28,9999-01-01
225601,Masasuke,Genin,Engineer,1994-06-25,9999-01-01
225867,Ramalingam,Remmele,Senior Engineer,1999-09-03,9999-01-01
225788,Ipke,Kieras,Engineer,1995-12-18,9999-01-01
225964,Mooi,Cooman,Engineer,1989-06-07,9999-01-01
225964,Mooi,Cooman,Senior Engineer,1989-06-07,9999-01-01
227476,Macha,Schnabel,Engineer,1988-05-11,9999-01-01
226216,Giordano,Gini,Technique Leader,1993-08-14,9999-01-01
226227,Herbert,Erva,Engineer,1986-09-06,9999-01-01
226227,Herbert,Erva,Senior Engineer,1986-09-06,9999-01-01
227354,Gio,Murtha,Engineer,1986-11-11,9999-01-01
227354,Gio,Murtha,Senior Engineer,1986-11-11,9999-01-01
227476,Macha,Schnabel,Senior Engineer,1988-05-11,9999-01-01
228098,IEEE,Kroll,Engineer,1998-02-17,9999-01-01
227681,Mikhail,Rousseau,Staff,1998-11-30,9999-01-01
227899,Garnik,Luce,Staff,1998-09-15,9999-01-01
227901,Francesca,Azuma,Senior Staff,1996-06-08,9999-01-01
227901,Francesca,Azuma,Staff,1996-06-08,9999-01-01
228766,Nahla,Smailagic,Engineer,1993-02-12,9999-01-01
228248,Yuriy,Plump,Senior Staff,1988-09-08,9999-01-01
228248,Yuriy,Plump,Staff,1988-09-08,9999-01-01
228554,Bilhanan,Brendel,Senior Staff,1990-12-23,9999-01-01
228766,Nahla,Smailagic,Senior Engineer,1993-02-12,9999-01-01
229220,Fabrizio,Lichtman,Engineer,1987-02-09,9999-01-01
229098,Berry,Yurek,Senior Staff,1995-08-16,9999-01-01
229220,Fabrizio,Lichtman,Senior Engineer,1987-02-09,9999-01-01
229391,Paloma,Henseler,Engineer,1991-06-11,9999-01-01
229248,Harjit,Terekhov,Staff,1995-10-19,9999-01-01
229391,Paloma,Henseler,Senior Engineer,1991-06-11,9999-01-01
229404,Gilbert,Kilgour,Staff,1996-04-05,9999-01-01
229727,Ewing,Millington,Engineer,1999-09-28,9999-01-01
229386,Pohua,Tasistro,Technique Leader,1994-11-04,9999-01-01
229547,Moni,Schach,Senior Staff,1986-07-04,9999-01-01
229547,Moni,Schach,Staff,1986-07-04,9999-01-01
229981,Jamaludin,Fordan,Engineer,1992-02-06,9999-01-01
229981,Jamaludin,Fordan,Senior Engineer,1992-02-06,9999-01-01
230002,Tadahiro,Backhouse,Engineer,1991-10-02,9999-01-01
230002,Tadahiro,Backhouse,Senior Engineer,1991-10-02,9999-01-01
230287,Renny,Alameldin,Assistant Engineer,1997-09-28,9999-01-01
230126,Bezalel,Radivojevic,Senior Staff,1988-07-02,9999-01-01
230126,Bezalel,Radivojevic,Staff,1988-07-02,9999-01-01
230354,Yinghua,Lorho,Senior Staff,1991-08-09,9999-01-01
230354,Yinghua,Lorho,Staff,1991-08-09,9999-01-01
230579,Shahar,Negoita,Senior Staff,1994-03-19,9999-01-01
230498,Kolar,Puppo,Engineer,1990-04-25,9999-01-01
230498,Kolar,Puppo,Senior Engineer,1990-04-25,9999-01-01
230689,Dietrich,Crabtree,Senior Staff,1986-05-24,9999-01-01
230579,Shahar,Negoita,Staff,1994-03-19,9999-01-01
231069,Trygve,Siksek,Staff,1995-11-09,9999-01-01
230865,Takushi,Brattka,Staff,1999-06-03,9999-01-01
232697,Barry,Ramsak,Engineer,1990-09-07,9999-01-01
231459,Nectarios,Pramanik,Assistant Engineer,1999-11-18,9999-01-01
231671,Chandrasekaran,Pearson,Staff,1995-04-14,9999-01-01
231798,Goetz,Alvarado,Engineer,1988-12-25,9999-01-01
231798,Goetz,Alvarado,Senior Engineer,1988-12-25,9999-01-01
232178,Etsuo,Anandan,Senior Staff,1989-12-13,9999-01-01
232178,Etsuo,Anandan,Staff,1989-12-13,9999-01-01
232209,Nitsan,Rouquie,Engineer,1988-08-01,9999-01-01
232209,Nitsan,Rouquie,Senior Engineer,1988-08-01,9999-01-01
232697,Barry,Ramsak,Senior Engineer,1990-09-07,9999-01-01
232723,Tesuya,Bugrara,Assistant Engineer,1993-02-13,9999-01-01
232723,Tesuya,Bugrara,Engineer,1993-02-13,9999-01-01
233394,Khalid,Lenart,Engineer,1995-12-24,9999-01-01
233114,Alselm,Gargeya,Senior Engineer,1987-12-25,9999-01-01
233397,Fay,Sundgren,Senior Staff,1990-07-07,9999-01-01
233397,Fay,Sundgren,Staff,1990-07-07,9999-01-01
233426,Etsuo,Usery,Engineer,1995-03-02,9999-01-01
233426,Etsuo,Usery,Senior Engineer,1995-03-02,9999-01-01
233818,Kellie,Heydon,Engineer,1985-11-11,9999-01-01
233690,Cedric,Riefers,Engineer,1994-09-08,9999-01-01
233818,Kellie,Heydon,Senior Engineer,1985-11-11,9999-01-01
233759,Zissis,Lodder,Engineer,2000-05-27,9999-01-01
233765,Kotesh,Chachaty,Engineer,1991-03-25,9999-01-01
233765,Kotesh,Chachaty,Senior Engineer,1991-03-25,9999-01-01
233785,Baziley,Ballarin,Senior Staff,1987-07-28,9999-01-01
233785,Baziley,Ballarin,Staff,1987-07-28,9999-01-01
235096,Sverrir,Gyimothy,Senior Staff,1995-07-30,9999-01-01
234195,Luerbio,Terkki,Senior Staff,1991-05-14,9999-01-01
234195,Luerbio,Terkki,Staff,1991-05-14,9999-01-01
234739,Foong,Aamodt,Senior Engineer,1986-06-28,9999-01-01
235017,Irena,Dratva,Senior Staff,1991-09-07,9999-01-01
235017,Irena,Dratva,Staff,1991-09-07,9999-01-01
235096,Sverrir,Gyimothy,Staff,1995-07-30,9999-01-01
235368,Anneli,Joslin,Senior Engineer,1987-04-12,9999-01-01
235325,Gro,Prochazka,Engineer,1992-10-16,9999-01-01
235325,Gro,Prochazka,Senior Engineer,1992-10-16,9999-01-01
235729,Henk,Anger,Senior Staff,1993-01-19,9999-01-01
235729,Henk,Anger,Staff,1993-01-19,9999-01-01
235780,Sampalli,Bergere,Senior Engineer,1994-04-08,9999-01-01
235793,Jayesh,Spinelli,Senior Engineer,1999-01-16,9999-01-01
236315,IEEE,Raczkowsky,Technique Leader,1996-07-24,9999-01-01
235458,Gio,Heuser,Senior Staff,1992-06-28,9999-01-01
235458,Gio,Heuser,Staff,1992-06-28,9999-01-01
236964,Adel,Foote,Staff,2000-03-20,9999-01-01
236566,Yechezkel,Maginnis,Senior Staff,1992-12-11,9999-01-01
236566,Yechezkel,Maginnis,Staff,1992-12-11,9999-01-01
236591,Insup,Reinhard,Senior Staff,1985-04-08,9999-01-01
236591,Insup,Reinhard,Staff,1985-04-08,9999-01-01
236827,Almudena,Rijckaert,Engineer,1994-02-16,9999-01-01
236827,Almudena,Rijckaert,Senior Engineer,1994-02-16,9999-01-01
238112,Miomir,Frezza,Technique Leader,1991-05-25,9999-01-01
236883,Huan,Olivero,Staff,1999-11-19,9999-01-01
238252,Uno,Suppi,Staff,1996-12-27,9999-01-01
238422,Vishv,Angelov,Senior Staff,1988-03-08,9999-01-01
238422,Vishv,Angelov,Staff,1988-03-08,9999-01-01
239067,Tadahiko,Pocchiola,Staff,1996-04-02,9999-01-01
239415,Susumu,Brender,Engineer,1993-04-17,9999-01-01
238949,Minghong,Cronin,Senior Staff,1987-10-04,9999-01-01
239244,Abdulla,Kitai,Senior Staff,1987-02-20,9999-01-01
239244,Abdulla,Kitai,Staff,1987-02-20,9999-01-01
239415,Susumu,Brender,Senior Engineer,1993-04-17,9999-01-01
239426,Vesna,Fairtlough,Engineer,2002-05-07,9999-01-01
239664,Sugwoo,Michaels,Engineer,1992-08-02,9999-01-01
239664,Sugwoo,Michaels,Senior Engineer,1992-08-02,9999-01-01
239706,Arunas,Bugrara,Assistant Engineer,1997-04-03,9999-01-01
239748,Bilhanan,Dusink,Senior Staff,1988-06-04,9999-01-01
239803,Oscal,Ernst,Senior Staff,1992-05-19,9999-01-01
239803,Oscal,Ernst,Staff,1992-05-19,9999-01-01
239748,Bilhanan,Dusink,Staff,1988-06-04,9999-01-01
240236,True,Tischendorf,Engineer,1986-01-19,9999-01-01
240132,Mizuhito,Kobara,Senior Staff,1996-08-09,9999-01-01
240132,Mizuhito,Kobara,Staff,1996-08-09,9999-01-01
240236,True,Tischendorf,Senior Engineer,1986-01-19,9999-01-01
240285,Kolar,Greenaway,Staff,1998-11-14,9999-01-01
240340,Mack,Staylopatis,Engineer,1985-04-02,9999-01-01
240340,Mack,Staylopatis,Senior Engineer,1985-04-02,9999-01-01
240870,Francesca,Chorvat,Senior Staff,1992-03-17,9999-01-01
240438,Temple,Cyre,Senior Staff,1992-09-30,9999-01-01
240438,Temple,Cyre,Staff,1992-09-30,9999-01-01
240870,Francesca,Chorvat,Staff,1992-03-17,9999-01-01
241254,Jagoda,Anguita,Senior Engineer,1993-05-11,9999-01-01
241100,Cedric,Molenaar,Engineer,1990-10-06,9999-01-01
241100,Cedric,Molenaar,Senior Engineer,1990-10-06,9999-01-01
241292,Uri,Lampe,Senior Staff,2001-12-11,9999-01-01
241292,Uri,Lampe,Staff,2001-12-11,9999-01-01
241567,Emran,Miara,Engineer,1989-05-02,9999-01-01
241567,Emran,Miara,Senior Engineer,1989-05-02,9999-01-01
241872,Bluma,Fetvedt,Senior Staff,2001-11-14,9999-01-01
241667,Atilio,Olivero,Engineer,1985-09-04,9999-01-01
241667,Atilio,Olivero,Senior Engineer,1985-09-04,9999-01-01
241728,Limsoon,Boudaillier,Senior Engineer,1999-08-08,9999-01-01
241872,Bluma,Fetvedt,Staff,2001-11-14,9999-01-01
242081,Tomokazu,Pargas,Assistant Engineer,1996-11-15,9999-01-01
242019,Herb,Murrill,Senior Engineer,2001-10-28,9999-01-01
242081,Tomokazu,Pargas,Engineer,1996-11-15,9999-01-01
242104,Richara,Sudkamp,Senior Staff,1989-09-05,9999-01-01
242104,Richara,Sudkamp,Staff,1989-09-05,9999-01-01
242500,Bingning,Iisaku,Senior Staff,1989-06-26,9999-01-01
242500,Bingning,Iisaku,Staff,1989-06-26,9999-01-01
242800,Kazuyasu,Levergood,Engineer,1996-02-10,9999-01-01
243077,Kazunori,Perz,Senior Engineer,1999-02-25,9999-01-01
243018,Bowen,Deverell,Senior Staff,1998-12-27,9999-01-01
243576,Abdulah,Lodder,Senior Staff,1996-11-10,9999-01-01
243576,Abdulah,Lodder,Staff,1996-11-10,9999-01-01
244308,Mokhtar,Rebaine,Senior Staff,1991-07-23,9999-01-01
243637,Marjo,Delgrange,Senior Staff,1990-06-24,9999-01-01
243637,Marjo,Delgrange,Staff,1990-06-24,9999-01-01
243898,Arch,Basawa,Staff,1998-05-10,9999-01-01
244308,Mokhtar,Rebaine,Staff,1991-07-23,9999-01-01
244605,Masoud,Suwa,Senior Staff,1998-10-10,9999-01-01
244605,Masoud,Suwa,Staff,1998-10-10,9999-01-01
244624,Boaz,Seuren,Senior Staff,1987-03-27,9999-01-01
244624,Boaz,Seuren,Staff,1987-03-27,9999-01-01
244711,Rosli,Butner,Assistant Engineer,1991-03-20,9999-01-01
244820,Shigenori,Hertweck,Engineer,1987-04-13,9999-01-01
244820,Shigenori,Hertweck,Senior Engineer,1987-04-13,9999-01-01
244711,Rosli,Butner,Engineer,1991-03-20,9999-01-01
244714,Poorav,Clouatre,Senior Engineer,1996-05-06,9999-01-01
244873,Arunachalam,Oppitz,Senior Staff,1986-05-20,9999-01-01
244873,Arunachalam,Oppitz,Staff,1986-05-20,9999-01-01
245396,Gift,Bottner,Senior Staff,1995-03-04,9999-01-01
245164,Filipp,Winter,Engineer,1996-10-24,9999-01-01
245164,Filipp,Winter,Senior Engineer,1996-10-24,9999-01-01
245396,Gift,Bottner,Staff,1995-03-04,9999-01-01
245664,Manohar,Kilgore,Staff,1998-11-17,9999-01-01
246244,George,Casperson,Staff,2000-01-20,9999-01-01
246146,Zhongwei,Melski,Engineer,1987-09-04,9999-01-01
246146,Zhongwei,Melski,Senior Engineer,1987-09-04,9999-01-01
246764,Shuzo,Czaja,Staff,1997-11-29,9999-01-01
246364,Alper,Tiemann,Engineer,1998-10-29,9999-01-01
246798,Tianruo,Strooper,Senior Staff,2001-12-07,9999-01-01
246798,Tianruo,Strooper,Staff,2001-12-07,9999-01-01
247089,Seongbae,Schahn,Senior Staff,1992-12-10,9999-01-01
246902,Shih,Shanbhogue,Staff,1998-04-19,9999-01-01
247089,Seongbae,Schahn,Staff,1992-12-10,9999-01-01
247122,Xiaobin,Narlikar,Senior Staff,1992-02-14,9999-01-01
247122,Xiaobin,Narlikar,Staff,1992-02-14,9999-01-01
247447,Tzu,Bakhtari,Engineer,1994-03-18,9999-01-01
247612,Chiranjit,Constantine,Engineer,1997-05-25,9999-01-01
247447,Tzu,Bakhtari,Senior Engineer,1994-03-18,9999-01-01
247456,Masako,Bahk,Engineer,1997-07-31,9999-01-01
248351,Jaana,Milicia,Senior Staff,1985-06-02,9999-01-01
247875,Xiong,Anick,Senior Staff,1991-04-23,9999-01-01
247888,Abdelghani,Lagarias,Engineer,1985-09-06,9999-01-01
247888,Abdelghani,Lagarias,Senior Engineer,1985-09-06,9999-01-01
248256,Sajjan,Falby,Staff,1996-08-29,9999-01-01
248953,Percy,Sudbeck,Assistant Engineer,1996-08-29,9999-01-01
248758,Snehasis,Muhlberg,Senior Staff,1994-12-25,9999-01-01
248758,Snehasis,Muhlberg,Staff,1994-12-25,9999-01-01
249239,Hideyuki,Decleir,Senior Engineer,1994-05-04,9999-01-01
249433,Ayonca,Matzov,Engineer,1988-06-03,9999-01-01
249325,Ute,Pokrovskii,Staff,1997-06-09,9999-01-01
249433,Ayonca,Matzov,Senior Engineer,1988-06-03,9999-01-01
249504,Dmitry,Velardi,Engineer,1995-10-20,9999-01-01
249504,Dmitry,Velardi,Senior Engineer,1995-10-20,9999-01-01
249866,Steen,Gubsky,Senior Staff,1989-01-14,9999-01-01
249780,Nechama,Gaughan,Assistant Engineer,1993-07-09,9999-01-01
249780,Nechama,Gaughan,Engineer,1993-07-09,9999-01-01
249780,Nechama,Gaughan,Senior Engineer,1993-07-09,9999-01-01
249866,Steen,Gubsky,Staff,1989-01-14,9999-01-01
249969,Georgi,Luiz,Engineer,1991-06-10,9999-01-01
249799,Jolita,Neimat,Engineer,1993-12-27,9999-01-01
249799,Jolita,Neimat,Senior Engineer,1993-12-27,9999-01-01
249969,Georgi,Luiz,Senior Engineer,1991-06-10,9999-01-01
250452,Alexius,Plavsic,Senior Engineer,2000-01-17,9999-01-01
250411,Ranga,Sommen,Senior Staff,1989-01-20,9999-01-01
250411,Ranga,Sommen,Staff,1989-01-20,9999-01-01
251301,Pintsang,Impagliazzo,Senior Staff,1989-05-06,9999-01-01
250748,Kish,Turnbull,Engineer,1987-02-10,9999-01-01
250748,Kish,Turnbull,Senior Engineer,1987-02-10,9999-01-01
251166,Hinrich,Hooghiemstra,Senior Staff,1985-10-05,9999-01-01
251166,Hinrich,Hooghiemstra,Staff,1985-10-05,9999-01-01
251233,Yucel,Bernini,Engineer,1993-02-19,9999-01-01
251233,Yucel,Bernini,Senior Engineer,1993-02-19,9999-01-01
251341,Divier,Kumaresan,Senior Staff,1992-12-05,9999-01-01
251341,Divier,Kumaresan,Staff,1992-12-05,9999-01-01
251403,Utpal,DuBourdieux,Technique Leader,1997-11-19,9999-01-01
251437,Shichao,Iwayama,Assistant Engineer,1989-10-17,9999-01-01
251437,Shichao,Iwayama,Engineer,1989-10-17,9999-01-01
251814,Mitsuyuki,Zockler,Technique Leader,1998-09-14,9999-01-01
251645,Bezalel,Tsunoo,Senior Staff,1992-06-17,9999-01-01
251645,Bezalel,Tsunoo,Staff,1992-06-17,9999-01-01
252316,Gill,Niizuma,Engineer,1994-10-08,9999-01-01
251680,Moty,Sommen,Senior Engineer,1990-08-14,9999-01-01
252185,Chaosheng,Conta,Assistant Engineer,1997-04-14,9999-01-01
252185,Chaosheng,Conta,Engineer,1997-04-14,9999-01-01
252316,Gill,Niizuma,Senior Engineer,1994-10-08,9999-01-01
252392,Sanjeeva,Peron,Engineer,1993-12-26,9999-01-01
252392,Sanjeeva,Peron,Senior Engineer,1993-12-26,9999-01-01
253707,Insup,Hainaut,Staff,1998-02-11,9999-01-01
253029,Thodoros,Thimonier,Engineer,1995-04-05,9999-01-01
254044,Gunilla,Brendel,Engineer,1992-04-10,9999-01-01
253838,Stafford,Terlouw,Assistant Engineer,1999-02-21,9999-01-01
253893,Huiqun,Trystram,Senior Engineer,1993-05-10,9999-01-01
254044,Gunilla,Brendel,Senior Engineer,1992-04-10,9999-01-01
254399,Armond,Lores,Technique Leader,1999-09-16,9999-01-01
254821,Tonny,Couchot,Staff,1994-12-12,9999-01-01
255466,Huan,Roccetti,Senior Engineer,1985-07-03,9999-01-01
255779,Heejo,Merle,Technique Leader,1997-09-04,9999-01-01
255657,Oldrich,Cyre,Engineer,1985-02-10,9999-01-01
255657,Oldrich,Cyre,Senior Engineer,1985-02-10,9999-01-01
256216,Halsur,Brodal,Engineer,1997-11-22,9999-01-01
257062,Stabislas,Pardalos,Engineer,1989-06-21,9999-01-01
256856,Hongzue,Barbanera,Senior Staff,1987-06-17,9999-01-01
256856,Hongzue,Barbanera,Staff,1987-06-17,9999-01-01
256881,Ioana,Jakobus,Engineer,1990-08-10,9999-01-01
256881,Ioana,Jakobus,Senior Engineer,1990-08-10,9999-01-01
256888,Heather,Pehl,Staff,1993-09-15,9999-01-01
257062,Stabislas,Pardalos,Senior Engineer,1989-06-21,9999-01-01
257469,Anyuan,Hanratty,Senior Staff,1988-01-06,9999-01-01
257378,Pascal,Bernatsky,Senior Staff,1988-09-03,9999-01-01
