id,emp_no,first_name,last_name,title,from_date,salary
3527,29030,Nikolaus,Heiserman,Engineer,1997-11-04,66552
18830,201573,Nikolaus,Herath,Senior Engineer,1994-04-09,50948
32289,276242,Nikolaus,Itzigehl,Senior Engineer,1988-03-04,40000
41372,426129,Nikolaus,Loncour,Senior Staff,2000-06-06,55578
20751,212139,Nikolaus,Norsworthy,Senior Staff,1986-08-22,40000
53271,491965,Nikolaus,Porotnikoff,Senior Engineer,1999-05-27,63554
1616,19048,Nikolaus,Radhakrishnan,Senior Staff,1995-07-09,64540
5755,41184,Nikolaus,Ranze,Senior Engineer,1994-05-14,55776
46901,457387,Nikolaus,Redmiles,Senior Staff,1988-09-04,100983
7794,52271,Nikolaus,Schaft,Senior Staff,1986-01-10,71369
16893,101204,Nikolaus,Schmiedel,Staff,1994-12-30,40000
17642,105304,Nikolaus,Steinauer,Senior Engineer,1993-06-05,42004
47554,460902,Nimmagadda,Aamodt,Engineer,1997-08-15,45509
25716,239332,Nimmagadda,Bael,Senior Staff,1994-01-29,79509
18155,107823,Nimmagadda,Bail,Senior Engineer,1985-08-06,63309
27607,250470,Nimmagadda,Barvinok,Senior Staff,1988-09-25,40000
4387,33652,Nimmagadda,Bridgland,Engineer,1993-08-18,44082
53627,493871,Nimmagadda,Butterworth,Senior Engineer,2001-07-18,51931
16137,97081,Nimmagadda,Covnot,Staff,1995-09-24,54550
19411,204805,Nimmagadda,Crouzet,Senior Engineer,1994-07-13,51734
46938,457612,Nimmagadda,Delaune,Staff,1997-02-11,74377
28771,257053,Nimmagadda,Emiris,Senior Staff,2001-07-08,68397
49478,471467,Nimmagadda,Gien,Senior Engineer,1999-01-07,40000
40185,419487,Nimmagadda,Haldar,Senior Engineer,1994-08-14,40000
24704,233934,Nimmagadda,Hanabata,Technique Leader,1992-01-08,53473
20717,211984,Nimmagadda,Kalefeld,Staff,1998-06-21,54891
22372,221118,Nimmagadda,Klyachko,Senior Engineer,2002-01-04,40000
21442,216075,Nimmagadda,Kranzdorf,Senior Staff,1998-09-26,69047
47240,459164,Nimmagadda,Landherr,Senior Engineer,1994-02-16,58277
25589,238777,Nimmagadda,Luiz,Senior Staff,1994-04-13,53249
11096,70287,Nimmagadda,McConalogue,Senior Staff,1992-04-29,73983
44683,445190,Nimmagadda,Millington,Senior Staff,1996-09-04,40000
35979,296524,Nimmagadda,Msuda,Senior Engineer,1997-10-21,55080
29563,261194,Nimmagadda,Nitta,Senior Engineer,1995-06-08,67590
48328,464935,Nimmagadda,Ranst,Engineer,1997-08-24,40000
1971,20968,Nimmagadda,Rijsenbrij,Technique Leader,1996-08-12,40063
21044,213863,Nimmagadda,Saoudi,Senior Engineer,1991-08-23,42252
28560,255894,Nimmagadda,Stemann,Senior Staff,1999-05-11,57220
30572,266564,Nimmagadda,Swiler,Senior Engineer,2000-01-13,44949
28810,257300,Nimmagadda,Taubenfeld,Senior Staff,1993-06-11,85537
18069,107386,Nimmagadda,Uhrig,Engineer,1997-03-10,40000
26173,242200,Nimmagadda,Zumaque,Senior Staff,1995-12-29,63276
35761,295351,Niranjan,Barinka,Senior Staff,1989-12-31,59051
33238,281458,Niranjan,Biron,Senior Staff,1988-11-07,83954
45737,450910,Niranjan,Bodoff,Senior Staff,1989-02-06,113566
14959,90428,Niranjan,Braunschweig,Staff,1998-11-19,87870
46420,454774,Niranjan,Bugrara,Senior Engineer,1993-11-01,62352
2607,24166,Niranjan,Chinal,Senior Staff,1991-12-31,57476
16861,101005,Niranjan,Erni,Senior Engineer,1995-03-30,40000
7802,52342,Niranjan,Karcich,Senior Staff,1995-02-21,73705
51475,482376,Niranjan,Kusakabe,Senior Engineer,1995-06-11,40000
46949,457674,Niranjan,Lindenbaum,Senior Staff,1996-05-26,42168
5333,38852,Niranjan,Lorys,Senior Staff,1996-09-02,58217
30610,266762,Niranjan,Luon,Senior Engineer,1992-01-09,57047
10596,67438,Niranjan,Makinen,Senior Engineer,1997-12-04,40000
316,11817,Niranjan,Markovitch,Senior Staff,1993-04-12,50638
20113,208735,Niranjan,Narlikar,Senior Staff,1986-06-26,42006
12547,77852,Niranjan,Parascandalo,Senior Staff,1994-09-29,40000
32265,276074,Niranjan,Penz,Senior Staff,1994-10-24,40000
18715,200984,Niranjan,Picht,Senior Staff,1991-06-19,40000
28497,255432,Niranjan,Rajaraman,Senior Engineer,1996-12-15,40000
36094,297026,Niranjan,Schaar,Senior Staff,1996-12-20,63468
28506,255517,Niranjan,Schade,Senior Staff,1991-01-16,73791
36287,298009,Niranjan,Schauser,Senior Staff,1993-10-07,78781
1709,19616,Niranjan,Uchoa,Engineer,1998-02-13,45859
44422,443797,Nirmal,Armand,Engineer,1996-11-02,40000
7962,53204,Nirmal,Bernatsky,Senior Staff,1997-05-29,55342
35287,292582,Nirmal,Bugrara,Senior Engineer,1992-02-06,51546
45252,448359,Nirmal,Comellas,Engineer,1999-07-01,42393
43812,440128,Nirmal,Constantine,Senior Staff,1992-10-15,40000
34414,287721,Nirmal,Emden,Senior Staff,1990-11-06,87784
53789,494815,Nirmal,Georgakopoulos,Senior Staff,2000-08-27,69805
28683,256544,Nirmal,Gide,Senior Engineer,1991-05-22,68952
13483,82751,Nirmal,Haumacher,Senior Engineer,1995-08-08,56621
5237,38270,Nirmal,Hiyoshi,Senior Engineer,1993-03-20,50671
24530,233010,Nirmal,Khamsi,Senior Engineer,1997-02-07,43088
4463,34112,Nirmal,Kinley,Senior Engineer,2000-02-19,67899
10144,64991,Nirmal,Legleitner,Senior Staff,1993-01-20,40000
50086,474912,Nirmal,Lemarechal,Senior Staff,1996-09-22,86397
36178,297423,Nirmal,Luca,Senior Engineer,2002-03-23,40000
15242,91953,Nirmal,Luks,Senior Staff,1991-05-11,64003
7925,53079,Nirmal,Maierhofer,Senior Engineer,1994-07-06,58193
33756,284304,Nirmal,Malabarba,Engineer,1997-09-28,40000
52298,486687,Nirmal,Marciano,Engineer,1996-12-28,41980
26382,243378,Nirmal,Matzel,Senior Staff,1998-10-18,60221
52985,490452,Nirmal,Muniz,Senior Staff,1996-03-24,40000
46576,455626,Nirmal,Piancastelli,Senior Staff,1995-12-15,68743
54359,497845,Nirmal,Ramaiah,Senior Staff,2000-01-20,42407
49448,471385,Nirmal,Ratzlaff,Senior Engineer,1996-07-12,72415
45892,451795,Nirmal,Rosaz,Senior Engineer,1985-12-28,40000
33272,281697,Nirmal,Rusterholz,Senior Staff,1990-07-10,55761
15727,94665,Nirmal,Talmon,Senior Staff,1993-11-23,52641
20135,208865,Nirmal,Taubenfeld,Senior Engineer,1985-03-01,66799
43401,437808,Nirmal,Yemenis,Senior Staff,2000-08-24,66628
8689,57115,Nirmal,Zobel,Engineer,1999-01-17,60760
41203,425251,Nishit,Angel,Senior Staff,1992-08-07,40000
21496,216354,Nishit,Argence,Senior Engineer,1998-04-06,40000
5546,40000,Nishit,Asser,Technique Leader,1992-08-21,57473
30,10130,Nishit,Casperson,Senior Engineer,1988-06-21,40000
42080,430285,Nishit,Deville,Senior Engineer,1993-08-28,55650
11085,70197,Nishit,Fritzsche,Senior Engineer,1996-06-10,40000
26180,242248,Nishit,Garnick,Senior Staff,1993-03-17,73397
25107,236019,Nishit,Gerlach,Senior Engineer,1995-05-12,66788
38671,410856,Nishit,Glowinski,Senior Engineer,1987-02-05,50559
52741,489128,Nishit,Gluchowski,Senior Staff,2001-03-02,53605
53568,493617,Nishit,Gulik,Senior Staff,1995-12-10,40000
37824,406336,Nishit,Heiserman,Senior Engineer,2002-01-03,62574
48927,468354,Nishit,Kolvik,Senior Staff,1994-05-19,43890
14096,85910,Nishit,Lemarechal,Senior Staff,1992-08-09,40000
19596,205737,Nishit,Masamoto,Engineer,1996-05-22,40000
5931,42173,Nishit,Matheson,Senior Engineer,1994-10-17,40612
23414,226628,Nishit,Matteis,Senior Engineer,1993-02-22,40000
1261,17041,Nishit,Montemayor,Senior Staff,1993-01-18,40492
18912,202033,Nishit,Oaver,Senior Engineer,1995-04-18,40000
25263,236972,Nishit,Ouhyoung,Senior Staff,1995-03-03,69064
43301,437209,Nishit,Pero,Staff,1999-12-12,47983
38645,410698,Nishit,Piazza,Senior Engineer,1998-07-08,40000
22842,223557,Nishit,Polajnar,Senior Staff,1992-09-22,54176
6876,47288,Nishit,Ratnaker,Senior Staff,1992-01-05,92306
39315,414515,Nishit,Reinhard,Senior Staff,1995-03-08,40000
22638,222438,Nishit,Sridhar,Staff,1994-06-01,40975
10696,67885,Nishit,Suermann,Senior Engineer,1991-07-25,40000
31421,271383,Nishit,Syang,Senior Engineer,1988-10-01,40000
49950,474073,Nishit,Vigier,Senior Staff,2000-01-03,88267
16894,101206,Nishit,Vitiello,Senior Staff,2001-01-22,55057
54351,497800,Nishit,Zambonelli,Senior Staff,1992-12-23,61218
3336,28146,Niteen,Azadmanesh,Engineer,1999-02-12,65417
44661,445102,Niteen,Baak,Senior Engineer,1987-02-15,48396
4428,33913,Niteen,Binkley,Senior Staff,1994-11-07,50784
53313,492297,Niteen,Ciolek,Senior Engineer,1992-07-25,59105
34928,290615,Niteen,Czaja,Senior Staff,1994-08-26,76143
42740,433955,Niteen,Daescu,Senior Staff,2001-12-02,70623
44465,444060,Niteen,Deyuan,Staff,1998-07-14,40000
44061,441425,Niteen,Famili,Senior Engineer,1991-09-19,45770
28048,253002,Niteen,Fioravanti,Senior Staff,1997-01-12,40000
5620,40424,Niteen,Ghazalie,Technique Leader,1986-01-28,40000
19209,203577,Niteen,Glowinski,Senior Staff,1992-08-02,61181
1996,21138,Niteen,Haraldson,Staff,1995-04-15,60656
42263,431337,Niteen,Hasenauer,Engineer,1994-11-19,65587
45118,447454,Niteen,Improta,Senior Engineer,1986-04-03,40000
387,12223,Niteen,Koyama,Senior Engineer,1995-08-13,54459
27206,248264,Niteen,Ligten,Senior Engineer,1994-11-08,44543
29416,260331,Niteen,Matteis,Senior Staff,1994-02-05,67381
30164,264356,Niteen,McAlpine,Senior Engineer,2000-12-06,63556
8222,54777,Niteen,Oxenboll,Senior Staff,1992-02-13,58429
13543,83057,Niteen,Passafiume,Senior Staff,1993-12-19,65901
29499,260790,Niteen,Perfilyeva,Senior Engineer,2002-03-19,40000
21792,218195,Niteen,Poujol,Engineer,1996-11-23,69549
49313,470666,Niteen,Pusterhofer,Senior Engineer,1995-03-08,40000
34004,285564,Niteen,Schwartzbauer,Senior Staff,1994-12-10,40000
22452,221594,Niteen,Strooper,Senior Engineer,1994-07-01,51715
45690,450645,Niteen,Tsukuda,Senior Staff,1996-07-18,86064
25285,237134,Nitsan,Aloisi,Senior Staff,1996-02-06,48296
20330,209834,Nitsan,Alvarado,Senior Engineer,1994-01-22,60785
9317,60285,Nitsan,Coorg,Senior Engineer,1994-04-14,40000
38909,412282,Nitsan,Cromarty,Senior Staff,2000-11-26,54292
9701,62325,Nitsan,Cummings,Senior Engineer,1994-06-25,42545
41577,427212,Nitsan,Dulin,Senior Staff,1993-09-24,60328
37063,402127,Nitsan,Georgakopoulos,Senior Staff,1999-11-04,40000
16152,97126,Nitsan,Heyers,Senior Engineer,1998-08-10,64243
26508,244086,Nitsan,Hiroyama,Senior Engineer,1993-06-19,40000
27910,252230,Nitsan,Kusalik,Senior Engineer,1993-01-16,72744
39041,413001,Nitsan,Monkewich,Senior Staff,1995-10-14,92449
37544,404980,Nitsan,Muchinsky,Senior Staff,1987-02-07,72262
44024,441208,Nitsan,Murrill,Senior Engineer,1998-03-20,47063
43231,436848,Nitsan,Naudin,Senior Staff,1995-11-08,46301
44280,442907,Nitsan,Percebois,Senior Engineer,1993-08-04,53273
25717,239338,Nitsan,Polupanov,Senior Staff,1997-03-26,71983
34474,288014,Nitsan,Ranft,Senior Engineer,2000-01-31,52238
37426,404327,Nitsan,Ritcey,Senior Staff,1986-08-02,79049
15326,92536,Nitsan,Rouquie,Senior Staff,1990-08-02,59854
31258,270348,Nitsan,Rubsam,Senior Staff,1997-12-06,40000
29480,260669,Nitsan,Sinicrope,Senior Engineer,1991-05-10,40000
41076,424461,Nitsan,Snyers,Senior Engineer,1993-05-20,64241
25619,238891,Nitsan,Sudkamp,Senior Engineer,1994-12-01,40000
50062,474797,Nitsan,Talmor,Senior Engineer,1993-03-07,51279
8862,58007,Nitsan,Zlotek,Senior Engineer,2002-01-03,54854
1938,20751,Nitsan,Zyda,Senior Staff,1997-09-28,49983
8192,54614,Nobuyoshi,Antonakopoulos,Senior Engineer,1998-07-19,40097
26850,246134,Nobuyoshi,Belinskaya,Senior Engineer,1995-05-10,55929
34430,287837,Nobuyoshi,Businaro,Senior Engineer,1996-02-06,71756
51943,484751,Nobuyoshi,Coombs,Engineer,1999-10-05,51364
46210,453621,Nobuyoshi,Dahlbom,Senior Staff,1995-10-16,66405
24199,231202,Nobuyoshi,Fioravanti,Senior Engineer,1992-07-05,40000
40887,423424,Nobuyoshi,Foong,Senior Engineer,2001-03-11,76801
44700,445249,Nobuyoshi,Gargeya,Senior Staff,1996-03-30,60046
39604,416096,Nobuyoshi,Ginneken,Senior Engineer,2002-05-23,47236
51343,481679,Nobuyoshi,Hatcliff,Senior Staff,1998-01-27,53514
23979,230046,Nobuyoshi,Hoppenstand,Senior Engineer,1997-04-27,40000
53960,495605,Nobuyoshi,Imataki,Senior Staff,1994-05-27,57837
15923,95775,Nobuyoshi,Kading,Senior Staff,1997-04-01,40000
361,12099,Nobuyoshi,Kuzuoka,Senior Staff,1999-02-15,104610
16925,101338,Nobuyoshi,Legleitner,Senior Engineer,2001-09-24,41089
34846,290232,Nobuyoshi,Malabarba,Senior Engineer,1993-09-22,40000
5909,42020,Nobuyoshi,Matzat,Senior Engineer,1995-05-14,40000
30334,265179,Nobuyoshi,Muhling,Senior Engineer,1995-08-30,62195
51417,482123,Nobuyoshi,Mungall,Senior Staff,1990-04-05,80935
19733,206427,Nobuyoshi,Otillio,Senior Staff,1997-12-10,46330
51846,484256,Nobuyoshi,Paludetto,Senior Engineer,1994-02-22,40000
42777,434114,Nobuyoshi,Portugali,Senior Staff,1995-10-21,79837
10358,66120,Nobuyoshi,Pusterhofer,Senior Staff,1994-09-06,50066
36646,299864,Nobuyoshi,Rassart,Senior Staff,1994-12-24,61774
49680,472504,Nobuyoshi,Riefers,Senior Staff,1997-06-07,52285
4447,34030,Nobuyoshi,Rodiger,Staff,1998-09-25,84366
44026,441229,Nobuyoshi,Rosis,Senior Staff,1996-09-24,72419
460,12663,Nobuyoshi,Stellhorn,Technique Leader,1986-09-29,49966
26555,244329,Nobuyoshi,Stentiford,Senior Engineer,1992-04-24,82706
6994,48020,Nobuyoshi,Strandh,Senior Engineer,1997-07-31,40000
19248,203798,Nobuyoshi,Suomi,Senior Engineer,1987-05-07,49539
11690,73595,Nobuyoshi,Vandervoorde,Senior Staff,1985-04-04,45910
22209,220234,Nobuyoshi,Viele,Senior Staff,1994-10-04,70448
25504,238226,Nobuyoshi,Wursthorn,Senior Engineer,1989-03-26,57699
23498,227276,Nobuyoshi,Zultner,Senior Staff,1985-06-14,58849
11642,73387,Noritoshi,Axelband,Senior Staff,1992-02-23,66306
20008,208118,Noritoshi,Baek,Senior Engineer,1991-11-17,40000
42074,430224,Noritoshi,Basawa,Senior Engineer,1987-11-21,44450
11062,70068,Noritoshi,Beidas,Senior Staff,2000-01-19,40000
53444,492912,Noritoshi,Braunmuhl,Senior Engineer,2001-11-23,40000
44250,442757,Noritoshi,Cannard,Engineer,1998-03-04,41468
5307,38722,Noritoshi,Crooks,Senior Staff,2002-01-07,40000
3160,27223,Noritoshi,Delgrossi,Senior Staff,1992-05-21,65810
41830,428592,Noritoshi,Diderrich,Senior Engineer,1994-04-03,51359
17353,103723,Noritoshi,Geffroy,Senior Staff,1999-11-28,40000
10005,64150,Noritoshi,Ghandeharizadeh,Senior Engineer,1991-02-03,56353
32017,274735,Noritoshi,Haldar,Senior Staff,1985-03-02,63733
49393,471140,Noritoshi,Halloran,Senior Engineer,1993-04-16,75737
9006,58640,Noritoshi,Karcich,Senior Engineer,1988-07-27,47171
4609,35012,Noritoshi,Krybus,Senior Staff,2001-01-15,79235
31659,272704,Noritoshi,Laurillard,Senior Engineer,2001-05-30,40000
41652,427595,Noritoshi,Leijenhorst,Senior Engineer,1994-04-02,54669
49896,473718,Noritoshi,Luff,Senior Engineer,1995-05-07,56997
17998,107019,Noritoshi,Majewski,Senior Staff,1995-11-09,81407
47557,460918,Noritoshi,McClure,Senior Engineer,1992-04-01,40000
34344,287347,Noritoshi,Melton,Senior Staff,1997-12-17,65319
24523,232947,Noritoshi,Meriste,Senior Staff,1994-12-02,58343
50862,479074,Noritoshi,Mondadori,Staff,1997-07-13,40000
8453,56010,Noritoshi,Nyanchama,Senior Engineer,1994-06-30,40000
50907,479357,Noritoshi,Perez,Engineer,1996-08-25,40000
20444,210336,Noritoshi,Pero,Engineer,1999-02-16,40268
27187,248084,Noritoshi,Renear,Engineer,1999-01-26,60370
24935,235063,Noritoshi,Schwartzburd,Senior Staff,1987-02-14,70093
38428,409490,Noritoshi,Selenyi,Senior Staff,1995-07-13,45663
30623,266847,Noritoshi,Servieres,Senior Staff,1989-05-31,72936
34965,290805,Noritoshi,Swift,Senior Engineer,1998-09-05,40000
36461,298924,Noritoshi,Thombley,Technique Leader,1989-08-03,55909
44623,444934,Oddvar,Attimonelli,Senior Staff,1993-01-30,62744
27620,250516,Oddvar,Baig,Engineer,2000-01-03,40000
54447,498402,Oddvar,Coorg,Senior Staff,1997-12-20,63808
15900,95644,Oddvar,Cusworth,Senior Staff,1993-07-05,40000
26599,244662,Oddvar,Falco,Staff,1997-10-24,40000
48630,466740,Oddvar,Feldhoffer,Senior Staff,1993-06-15,57298
465,12691,Oddvar,Gils,Senior Engineer,1998-08-25,48493
16408,98506,Oddvar,Gyorkos,Senior Staff,2000-10-23,66018
41624,427383,Oddvar,Jullig,Senior Engineer,2001-07-19,55986
44840,445897,Oddvar,Krybus,Senior Engineer,1988-05-25,40000
9762,62642,Oddvar,Kushner,Senior Engineer,1996-12-22,40000
23998,230192,Oddvar,Mandelberg,Senior Engineer,1998-06-13,47951
6826,47088,Oddvar,Melski,Senior Staff,1997-06-17,56583
26075,241595,Oddvar,Muhling,Senior Staff,2001-11-06,47382
14629,88656,Oddvar,Parveen,Technique Leader,1986-01-30,72385
41432,426511,Oddvar,Polupanov,Senior Staff,1999-01-06,49354
37552,405024,Oddvar,Preusig,Engineer,1998-10-03,56703
54087,496341,Oddvar,Rosay,Senior Staff,1995-08-24,59379
6573,45709,Oddvar,Schnelling,Senior Staff,1987-08-12,42401
1486,18323,Oddvar,Tiemann,Senior Engineer,1994-08-17,40000
37935,406888,Oddvar,Warwick,Senior Engineer,1995-11-14,40000
9596,61722,Oddvar,Wendorf,Senior Engineer,1995-03-30,40000
41441,426579,Odinaldo,Anily,Senior Engineer,1988-06-17,40000
50571,477370,Odinaldo,Badache,Senior Engineer,2000-04-25,80048
10703,67937,Odinaldo,Bashian,Senior Engineer,1996-06-08,46209
45933,452065,Odinaldo,Billingsley,Senior Staff,1997-02-24,73418
40260,419862,Odinaldo,Bressoud,Senior Engineer,1994-01-04,40000
15052,90925,Odinaldo,Bugrara,Senior Staff,1998-12-17,40000
14887,90048,Odinaldo,Duclos,Senior Staff,1991-06-28,52174
35366,293026,Odinaldo,Emiris,Engineer,1997-11-06,64107
510,12940,Odinaldo,Farrar,Senior Engineer,1992-12-11,49760
8567,56565,Odinaldo,Hiltgen,Senior Engineer,1996-06-01,51502
22244,220412,Odinaldo,Hutter,Senior Staff,1995-05-22,40000
24153,230984,Odinaldo,Itzigehl,Senior Engineer,1985-10-31,40000
41957,429422,Odinaldo,Janetzko,Senior Engineer,1991-08-12,59147
13961,85256,Odinaldo,Kroha,Senior Engineer,2001-09-12,62010
33125,280900,Odinaldo,Ramsay,Engineer,1997-06-29,41433
44741,445412,Odinaldo,Ratzlaff,Senior Staff,1993-07-11,76602
2236,22440,Odinaldo,Restivo,Senior Staff,1994-02-11,40000
48963,468497,Odinaldo,Rettelbach,Senior Staff,2000-10-24,49628
42275,431407,Odinaldo,Serot,Senior Engineer,1993-04-16,52220
36021,296708,Odinaldo,Siepmann,Senior Engineer,1996-08-20,48381
6313,44435,Odinaldo,Spelt,Senior Staff,1995-03-12,40000
13848,84707,Odinaldo,Ushiama,Senior Engineer,2001-08-27,40000
8701,57210,Odinaldo,Veccia,Senior Staff,1996-02-13,72275
53416,492771,Odoardo,Aamodt,Senior Engineer,1994-04-26,60093
8011,53464,Odoardo,Andreotta,Senior Staff,1996-11-13,95242
5532,39971,Odoardo,Antonisse,Senior Staff,1998-10-20,52482
33831,284637,Odoardo,Avouris,Senior Staff,1992-02-19,40000
49486,471540,Odoardo,Baca,Senior Engineer,1988-01-11,48131
26436,243677,Odoardo,Baezner,Senior Engineer,2001-08-30,62631
22414,221351,Odoardo,Chepyzhov,Senior Staff,2002-03-17,88868
12491,77571,Odoardo,Coorg,Senior Staff,1996-12-07,40000
46198,453591,Odoardo,Cullers,Senior Staff,1999-11-05,87472
40194,419534,Odoardo,Demizu,Senior Engineer,2000-01-14,41650
4667,35363,Odoardo,England,Senior Staff,1997-01-18,61245
42223,431128,Odoardo,Esteva,Senior Engineer,1987-05-21,61976
36014,296686,Odoardo,Felder,Senior Engineer,1992-05-20,40000
47236,459154,Odoardo,Garigliano,Senior Engineer,1995-01-26,44998
10958,69493,Odoardo,Greibach,Engineer,1999-02-25,63607
30427,265741,Odoardo,Guenter,Senior Staff,1987-07-30,43543
46745,456542,Odoardo,Hanabata,Senior Engineer,1994-04-08,40000
29219,259285,Odoardo,Khasidashvili,Engineer,1998-02-25,40000
46798,456766,Odoardo,Kisuki,Senior Engineer,1994-11-22,95186
33855,284758,Odoardo,Krichel,Senior Staff,2001-04-03,73021
27509,249907,Odoardo,Kumaresan,Technique Leader,1995-12-04,47031
7189,49003,Odoardo,Laventhal,Senior Staff,1996-07-10,82291
41885,428926,Odoardo,Merle,Senior Staff,1987-03-03,40000
33596,283429,Odoardo,Narlikar,Engineer,1999-11-11,40000
29326,259849,Odoardo,Prampolini,Senior Staff,1990-07-15,72036
31680,272826,Odoardo,Ranze,Senior Engineer,1998-12-20,49000
47036,458106,Odoardo,Saoudi,Senior Staff,1987-06-05,62327
44893,446139,Odoardo,Schlenzig,Senior Engineer,1987-01-25,40000
33616,283559,Odoardo,Solovay,Senior Staff,1997-09-02,69243
21921,218732,Odoardo,Suessmith,Senior Staff,1994-08-22,92493
17516,104625,Odoardo,Vendrig,Senior Engineer,1991-04-12,40000
47509,460613,Odysseas,Alpin,Engineer,1996-12-22,54265
6357,44639,Odysseas,Anick,Engineer,1998-01-30,40000
37062,402126,Odysseas,Auria,Senior Engineer,1997-08-13,41349
10622,67570,Odysseas,Baig,Senior Staff,1994-01-16,79607
49821,473287,Odysseas,Bednarek,Senior Engineer,1996-05-06,40000
31346,270959,Odysseas,Danley,Senior Engineer,1997-11-06,40000
30489,266049,Odysseas,Delaune,Senior Staff,2002-05-15,67285
41282,425639,Odysseas,Engelmann,Senior Staff,1995-07-07,40000
39038,412988,Odysseas,Fendler,Technique Leader,1985-10-11,62893
51822,484112,Odysseas,Gammage,Senior Staff,2001-12-19,56571
44568,444664,Odysseas,Horswill,Staff,1998-01-28,40000
51000,479881,Odysseas,Kavvadias,Senior Staff,1990-08-16,51839
41258,425511,Odysseas,Mahnke,Senior Engineer,1996-06-12,50384
19267,203898,Odysseas,Mateescu,Senior Engineer,2000-02-26,50377
52690,488859,Odysseas,McFarlin,Senior Engineer,1994-01-21,50737
53324,492341,Odysseas,Menhardt,Senior Staff,1993-12-29,60790
825,14814,Odysseas,Nishimukai,Senior Staff,1996-10-26,40000
45357,448861,Odysseas,Noriega,Senior Engineer,1986-12-31,50005
51385,481983,Odysseas,Servieres,Senior Engineer,1994-05-01,40422
40123,419135,Odysseas,Swen,Senior Engineer,1993-12-07,50131
15036,90878,Odysseas,Tagansky,Senior Engineer,1986-06-23,40000
14240,86634,Odysseas,Terlouw,Technique Leader,1990-04-29,42947
7468,50444,Odysseas,Terwilliger,Senior Staff,1987-04-16,55545
53909,495353,Odysseas,Tischendorf,Senior Engineer,1994-02-26,40000
49046,469152,Odysseas,Vandervoorde,Staff,1995-02-25,45952
18169,107935,Odysseas,Walstra,Senior Engineer,1999-08-11,40000
1439,17986,Oguz,Angelopoulos,Staff,1994-08-27,77587
11901,74684,Oguz,Bernatsky,Senior Staff,2000-06-09,64613
40062,418835,Oguz,Bruckman,Senior Staff,1997-11-19,62386
45985,452336,Oguz,Buescher,Senior Staff,1995-09-02,48141
10605,67483,Oguz,Chartres,Senior Engineer,1991-05-08,66835
33985,285491,Oguz,Conia,Senior Staff,1993-04-29,67022
16234,97618,Oguz,Dayang,Senior Engineer,1988-09-18,41311
2729,24872,Oguz,Decaestecker,Senior Staff,1993-12-02,89311
40335,420314,Oguz,Demke,Senior Staff,1994-10-07,47552
43457,438171,Oguz,Engberts,Senior Staff,1992-02-12,40000
44432,443840,Oguz,Fairtlough,Staff,1996-06-17,74433
52902,490102,Oguz,Gulik,Engineer,1999-10-10,46494
39977,418361,Oguz,Hagimont,Engineer,1999-11-21,55299
28631,256235,Oguz,Halevi,Senior Staff,1992-01-28,72421
28983,258198,Oguz,Heinisuo,Senior Engineer,1993-07-26,53321
1881,20435,Oguz,Homond,Senior Staff,1993-06-06,71488
829,14821,Oguz,Kilgore,Engineer,1997-05-25,42545
35644,294739,Oguz,Lipner,Senior Staff,1994-02-07,41491
15804,95116,Oguz,Lorys,Senior Staff,1994-03-03,40000
36827,400872,Oguz,Lueh,Senior Staff,2002-02-03,79091
26957,246765,Oguz,Osgood,Senior Engineer,1997-04-08,43510
16398,98458,Oguz,Pollock,Senior Engineer,1995-10-25,47360
33334,282036,Oguz,Ranum,Senior Staff,1992-08-07,65215
4341,33313,Oguz,Staylopatis,Engineer,1998-04-15,40000
45576,450032,Oguz,Weedon,Senior Engineer,1996-04-05,43245
22521,221894,Ohad,Birjandi,Senior Staff,1996-01-13,40171
17387,103892,Ohad,Bouloucos,Senior Engineer,1993-11-01,45599
31129,269715,Ohad,Crelier,Senior Engineer,1989-01-04,43382
16511,99029,Ohad,Eiter,Senior Engineer,1995-06-22,67556
26906,246490,Ohad,Farris,Senior Engineer,1985-06-16,50716
43784,439969,Ohad,Gini,Senior Staff,1993-05-28,49147
47845,462351,Ohad,Jullig,Senior Engineer,1985-07-17,40000
24220,231344,Ohad,Kalafatis,Senior Staff,1994-09-15,42178
13535,83018,Ohad,Kitsuregawa,Senior Engineer,1994-12-21,40000
26780,245742,Ohad,Lampe,Senior Staff,1994-12-19,57783
16709,100180,Ohad,Lichtner,Senior Engineer,1995-06-16,63640
14363,87211,Ohad,Masada,Engineer,1995-12-16,68776
50381,476203,Ohad,Mateescu,Senior Staff,1992-02-15,45056
51791,483954,Ohad,Morrow,Senior Staff,1995-10-10,41059
50389,476282,Ohad,Mullainathan,Senior Engineer,1999-02-24,71147
2695,24696,Ohad,Munoz,Senior Engineer,1988-09-30,40000
7892,52842,Ohad,Murtafg,Senior Staff,1985-04-26,40000
1537,18673,Ohad,Orlowski,Engineer,1996-04-24,40000
34599,288721,Ohad,Panwar,Senior Engineer,1999-06-10,73514
48277,464654,Ohad,Pillow,Senior Staff,1997-04-05,92168
39178,413739,Ohad,Pouyioutas,Staff,1996-10-13,40000
25605,238848,Ohad,Randt,Senior Engineer,1997-07-21,40000
51407,482078,Ohad,Sanella,Senior Engineer,2001-02-01,49357
8379,55552,Ohad,Schicker,Assistant Engineer,1999-05-31,40000
26406,243516,Ohad,Siochi,Senior Engineer,1998-07-24,50686
2956,26005,Ohad,Vidya,Senior Engineer,1996-01-13,40000
